qid,doc_id,rel,source
A061,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_354,,bm25/dense/dense_bm25/tfidf
A061,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_355,,bm25/dense_bm25/tfidf
A061,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_356,,bm25/tfidf
A061,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_39,,dense
A062,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_252,,dense_bm25
A062,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_52,,tfidf
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_303,,dense/dense_bm25
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_359,,dense
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_363,,dense
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_367,,dense/dense_bm25
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_374,,dense
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_385,,dense
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_388,,dense/dense_bm25
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_393,,dense/dense_bm25
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_412,,dense
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_45,,dense
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_460,,dense/dense_bm25
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_462,,dense/dense_bm25
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_489,,dense
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_604,,dense
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_652,,dense
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_657,,dense
A062,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_658,,dense
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_103,,bm25
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_126,,bm25/dense_bm25/tfidf
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_129,,dense/dense_bm25
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_131,,dense_bm25
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_132,,dense/dense_bm25
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_133,,bm25/dense_bm25/tfidf
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_155,,tfidf
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_156,,dense/dense_bm25
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_162,,bm25
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_185,,bm25/dense/dense_bm25
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_197,,bm25/dense_bm25
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_226,,dense
A062,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_231,,bm25
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_200",,tfidf
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_201",,bm25/dense_bm25/tfidf
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_202",,bm25/dense_bm25/tfidf
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_203",,bm25/dense/dense_bm25/tfidf
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_204",,bm25/tfidf
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_205",,bm25/dense/dense_bm25/tfidf
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_206",,dense_bm25
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_209",,bm25/dense_bm25/tfidf
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_233",,bm25
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_245",,dense/dense_bm25
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_251",,bm25
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_255",,bm25/dense/dense_bm25/tfidf
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_352",,bm25/dense_bm25/tfidf
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_487",,dense
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_541",,bm25/dense_bm25/tfidf
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_624",,dense/dense_bm25
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_729",,dense/dense_bm25
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_868",,tfidf
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_869",,dense_bm25
A062,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_933",,bm25
A062,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_121",,tfidf
A062,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_142",,tfidf
A062,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_160",,dense
A062,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_228,,tfidf
A062,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_398,,tfidf
A062,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_399,,dense_bm25
A062,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_166,,bm25/dense_bm25
A062,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_492,,tfidf
A063,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_123,,bm25
A063,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_258,,dense
A063,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_52,,bm25
A063,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_108,,bm25
A063,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_114,,tfidf
A063,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_251,,bm25/dense_bm25/tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_191",,tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_195",,tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_196",,tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_199",,tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_201",,tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_202",,tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_250",,bm25/dense_bm25/tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_251",,dense/dense_bm25
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_259",,bm25/dense/dense_bm25/tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_264",,dense_bm25
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_290",,bm25/dense/dense_bm25/tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_291",,bm25/dense/dense_bm25/tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_292",,tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_369",,bm25/dense_bm25
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_653",,bm25/dense_bm25
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_720",,tfidf
A063,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_722",,bm25/dense/dense_bm25/tfidf
A063,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_495,,bm25
A063,数据结构 (邓俊辉) (Z-Library)_chunk_102,,dense
A063,数据结构 (邓俊辉) (Z-Library)_chunk_131,,dense
A063,数据结构 (邓俊辉) (Z-Library)_chunk_159,,dense
A063,数据结构 (邓俊辉) (Z-Library)_chunk_45,,dense
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_111,,dense/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_115,,bm25/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_131,,dense/dense_bm25/tfidf
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_139,,dense
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_143,,bm25/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_162,,dense/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_200,,dense
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_216,,dense/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_299,,dense/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_372,,dense/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_39,,dense/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_4,,dense
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_40,,dense/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_47,,dense_bm25/tfidf
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_49,,dense/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_53,,bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_62,,dense/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_65,,bm25/dense/dense_bm25/tfidf
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_68,,tfidf
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_69,,dense/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_78,,dense
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_83,,dense/dense_bm25
A063,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_93,,dense
A063,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_718",,bm25/dense_bm25/tfidf
A063,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_128",,dense/dense_bm25
A063,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_228,,bm25/dense_bm25
A063,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_285,,dense
A063,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_440,,bm25
A063,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_492,,bm25/dense_bm25
A064,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_353,,bm25/dense/dense_bm25/tfidf
A064,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_354,,bm25/dense/dense_bm25/tfidf
A064,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_355,,bm25/dense/dense_bm25/tfidf
A064,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_356,,dense/dense_bm25
A064,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_357,,dense/dense_bm25/tfidf
A064,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_358,,dense/dense_bm25/tfidf
A064,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_37,,dense/dense_bm25
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_217",,dense_bm25/tfidf
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_218",,dense
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_219",,dense/dense_bm25
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_225",,dense
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_298",,dense/dense_bm25/tfidf
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_299",,bm25/dense/dense_bm25/tfidf
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_304",,bm25/dense/dense_bm25
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_305",,dense/dense_bm25
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_307",,bm25/dense/dense_bm25/tfidf
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_308",,bm25/dense_bm25/tfidf
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_309",,bm25/dense/dense_bm25
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_310",,dense
A064,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_317",,dense
A064,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_206,,dense/dense_bm25
A064,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_207,,dense/dense_bm25
A064,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_209,,dense
A064,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_219,,bm25/dense_bm25/tfidf
A064,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_220,,tfidf
A064,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_221,,dense/dense_bm25
A064,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_222,,bm25/dense/dense_bm25/tfidf
A064,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_223,,bm25/dense/dense_bm25/tfidf
A064,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_228,,bm25
A064,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_230,,bm25
A064,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_350,,bm25/dense_bm25
A064,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_187,,bm25/dense/dense_bm25/tfidf
A064,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_188,,bm25/dense/dense_bm25/tfidf
A064,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_190,,bm25
A064,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_191,,dense/dense_bm25/tfidf
A064,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_195,,dense/dense_bm25/tfidf
A064,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_196,,bm25/dense_bm25/tfidf
A064,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_197,,bm25/dense/dense_bm25/tfidf
A064,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_198,,dense/dense_bm25
A064,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_261,,bm25
A065,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_272,,bm25
A065,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_935,,dense
A065,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_938,,dense
A065,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_939,,dense
A065,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_940,,dense
A065,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_256,,dense
A065,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_268,,dense
A065,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_333,,bm25/dense/dense_bm25/tfidf
A065,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_334,,bm25/dense/dense_bm25/tfidf
A065,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_336,,bm25
A065,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_337,,bm25/dense/dense_bm25/tfidf
A065,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_338,,dense_bm25/tfidf
A065,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_568,,dense_bm25
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_440",,tfidf
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_444",,dense/dense_bm25/tfidf
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_445",,bm25/dense/dense_bm25/tfidf
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_447",,tfidf
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_448",,bm25/dense/dense_bm25/tfidf
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_449",,dense/dense_bm25/tfidf
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_452",,dense
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_453",,dense/dense_bm25
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_454",,dense_bm25
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_455",,dense/dense_bm25
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_456",,dense/dense_bm25
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_457",,dense/dense_bm25
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_458",,dense/dense_bm25
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_459",,bm25/dense/dense_bm25
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_461",,bm25/dense/dense_bm25/tfidf
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_462",,dense_bm25
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_464",,bm25
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_465",,bm25/dense/dense_bm25/tfidf
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_466",,bm25/dense/dense_bm25/tfidf
A065,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_467",,dense/dense_bm25
